id,city,street_address,zip_code,phone_number,damage_score,event_date
9560,"Fort Worth","130 University Dr",76107,,30.24,2026-04-25
9561,"Fort Worth","131 University Dr",76107,,18.34,2026-04-25
9562,"Fort Worth","132 University Dr",76107,,31.03,2026-04-25
9563,"Fort Worth","133 University Dr",76107,,18.29,2026-04-25
9564,"Fort Worth","134 University Dr",76107,,31.55,2026-04-25
9565,"Fort Worth","135 University Dr",76107,,18.22,2026-04-25
9566,"Fort Worth","136 University Dr",76107,,32.95,2026-04-25
9567,"Fort Worth","137 University Dr",76107,,17.96,2026-04-25
9568,"Fort Worth","138 University Dr",76107,,33.75,2026-04-25
9569,"Fort Worth","139 University Dr",76107,,17.94,2026-04-25
9570,"Fort Worth","140 University Dr",76107,,24.29,2026-04-25
9571,"Fort Worth","141 University Dr",76107,,17.94,2026-04-25
9572,"Fort Worth","142 University Dr",76107,,24.29,2026-04-25
9573,"Fort Worth","143 University Dr",76107,,17.86,2026-04-25
9574,"Fort Worth","144 University Dr",76107,,24.53,2026-04-25
9575,"Fort Worth","145 University Dr",76107,,17.68,2026-04-25
9576,"Fort Worth","146 University Dr",76107,,24.6,2026-04-25
9577,"Fort Worth","147 University Dr",76107,,17.67,2026-04-25
9578,"Fort Worth","148 University Dr",76107,,24.56,2026-04-25
9579,"Fort Worth","149 University Dr",76107,,17.75,2026-04-25
9580,"Fort Worth","150 University Dr",76107,,24.54,2026-04-25
9581,"Fort Worth","151 University Dr",76107,,17.83,2026-04-25
9582,"Fort Worth","152 University Dr",76107,,24.6,2026-04-25
9583,"Fort Worth","153 University Dr",76107,,17.84,2026-04-25
9584,"Fort Worth","154 University Dr",76107,,24.67,2026-04-25
9585,"Fort Worth","155 University Dr",76107,,17.86,2026-04-25
9586,"Fort Worth","156 University Dr",76107,,24.6,2026-04-25
9587,"Fort Worth","157 University Dr",76107,,17.92,2026-04-25
9588,"Fort Worth","158 University Dr",76107,,35.63,2026-04-25
9589,"Fort Worth","159 University Dr",76107,,18.13,2026-04-25
9590,"Fort Worth","160 University Dr",76107,,35.78,2026-04-25
9591,"Fort Worth","161 University Dr",76107,,18.1,2026-04-25
9592,"Fort Worth","162 University Dr",76107,,35.84,2026-04-25
9593,"Fort Worth","163 University Dr",76107,,18.07,2026-04-25
9594,"Fort Worth","164 University Dr",76107,,35.71,2026-04-25
9595,"Fort Worth","165 University Dr",76107,,17.99,2026-04-25
9596,"Fort Worth","166 University Dr",76107,,35.92,2026-04-25
9597,"Fort Worth","167 University Dr",76107,,17.93,2026-04-25
9598,"Fort Worth","168 University Dr",76107,,36.02,2026-04-25
9599,"Fort Worth","169 University Dr",76107,,17.8,2026-04-25
9600,"Fort Worth","170 University Dr",76107,,35.94,2026-04-25
9601,"Fort Worth","171 University Dr",76107,,17.72,2026-04-25
9602,"Fort Worth","172 University Dr",76107,,35.93,2026-04-25
9603,"Fort Worth","173 University Dr",76107,,17.63,2026-04-25
9604,"Fort Worth","174 University Dr",76107,,35.93,2026-04-25
9605,"Fort Worth","175 University Dr",76107,,17.6,2026-04-25
9606,"Fort Worth","176 University Dr",76107,,35.82,2026-04-25
9607,"Fort Worth","177 University Dr",76107,,17.47,2026-04-25
9608,"Fort Worth","178 University Dr",76107,,35.86,2026-04-25
9609,"Fort Worth","179 University Dr",76107,,17.44,2026-04-25
9610,"Fort Worth","180 University Dr",76107,,35.95,2026-04-25
9611,"Fort Worth","181 University Dr",76107,,17.34,2026-04-25
9612,"Fort Worth","182 University Dr",76107,,35.85,2026-04-25
9613,"Fort Worth","183 University Dr",76107,,17.18,2026-04-25
9614,"Fort Worth","184 University Dr",76107,,35.81,2026-04-25
9615,"Fort Worth","185 University Dr",76107,,17.17,2026-04-25
9616,"Fort Worth","186 University Dr",76107,,15.09,2026-04-25
9617,"Fort Worth","187 University Dr",76107,,17.11,2026-04-25
9618,"Fort Worth","188 University Dr",76107,,35.86,2026-04-25
9619,"Fort Worth","189 University Dr",76107,,17.08,2026-04-25
9620,"Fort Worth","190 University Dr",76107,,35.78,2026-04-25
9621,"Fort Worth","191 University Dr",76107,,16.66,2026-04-25
9622,"Fort Worth","192 University Dr",76107,,35.79,2026-04-25
9623,"Fort Worth","193 University Dr",76107,,16.55,2026-04-25
9624,"Fort Worth","194 University Dr",76107,,35.82,2026-04-25
9625,"Fort Worth","195 University Dr",76107,,16.61,2026-04-25
9626,"Fort Worth","196 University Dr",76107,,35.52,2026-04-25
9627,"Fort Worth","197 University Dr",76107,,16.66,2026-04-25
9628,"Fort Worth","198 University Dr",76107,,35.65,2026-04-25
9629,"Fort Worth","199 University Dr",76107,,16.66,2026-04-25
9630,"Fort Worth","200 University Dr",76107,,32.84,2026-04-25
9631,"Fort Worth","201 University Dr",76107,,24.16,2026-04-25
9632,"Fort Worth","202 University Dr",76107,,26.41,2026-04-25
9633,"Fort Worth","203 University Dr",76107,,24.25,2026-04-25
9634,"Fort Worth","204 University Dr",76107,,26.41,2026-04-25
9635,"Fort Worth","205 University Dr",76107,,19.4,2026-04-25
9636,"Fort Worth","206 University Dr",76107,,25.53,2026-04-25
9637,"Fort Worth","207 University Dr",76107,,24.29,2026-04-25
9638,"Fort Worth","208 University Dr",76107,,25.47,2026-04-25
9639,"Fort Worth","209 University Dr",76107,,24.29,2026-04-25
9640,"Fort Worth","210 University Dr",76107,,25.51,2026-04-25
9641,"Fort Worth","211 University Dr",76107,,27.4,2026-04-25
9642,"Fort Worth","212 University Dr",76107,,32.64,2026-04-25
9643,"Fort Worth","213 University Dr",76107,,26.41,2026-04-25
9644,"Fort Worth","214 University Dr",76107,,32.41,2026-04-25
9645,"Fort Worth","215 University Dr",76107,,26.41,2026-04-25
9646,"Fort Worth","216 University Dr",76107,,32.28,2026-04-25
9647,"Fort Worth","217 University Dr",76107,,22.97,2026-04-25
9648,"Fort Worth","218 University Dr",76107,,32.18,2026-04-25
9649,"Fort Worth","219 University Dr",76107,,20.46,2026-04-25
9650,"Fort Worth","220 University Dr",76107,,20.46,2026-04-25
9651,"Fort Worth","221 University Dr",76107,,19.27,2026-04-25
9652,"Fort Worth","222 University Dr",76107,,15.95,2026-04-25
9653,"Fort Worth","223 University Dr",76107,,17.55,2026-04-25
9654,"Fort Worth","224 University Dr",76107,,19.4,2026-04-25
9655,"Fort Worth","225 University Dr",76107,,17.45,2026-04-25
9656,"Fort Worth","226 University Dr",76107,,19.31,2026-04-25
9657,"Fort Worth","227 University Dr",76107,,17.33,2026-04-25
9658,"Fort Worth","228 University Dr",76107,,19.14,2026-04-25
9659,"Fort Worth","229 University Dr",76107,,17.41,2026-04-25
9660,"Fort Worth","230 University Dr",76107,,19.8,2026-04-25
9661,"Fort Worth","231 University Dr",76107,,17.56,2026-04-25
9662,"Fort Worth","232 University Dr",76107,,19.41,2026-04-25
9663,"Fort Worth","233 University Dr",76107,,17.31,2026-04-25
9664,"Fort Worth","234 University Dr",76107,,19.6,2026-04-25
9665,"Fort Worth","235 University Dr",76107,,17.54,2026-04-25
9666,"Fort Worth","236 University Dr",76107,,20.61,2026-04-25
9667,"Fort Worth","237 University Dr",76107,,17.71,2026-04-25
9668,"Fort Worth","238 University Dr",76107,,20.91,2026-04-25
9669,"Fort Worth","239 University Dr",76107,,17.93,2026-04-25
9670,"Fort Worth","240 University Dr",76107,,20.13,2026-04-25
9671,"Fort Worth","241 University Dr",76107,,17.86,2026-04-25
9672,"Fort Worth","242 University Dr",76107,,20.13,2026-04-25
9673,"Fort Worth","243 University Dr",76107,,17.9,2026-04-25
9674,"Fort Worth","244 University Dr",76107,,28.8,2026-04-25
9675,"Fort Worth","245 University Dr",76107,,20.27,2026-04-25
9676,"Fort Worth","246 University Dr",76107,,21.18,2026-04-25
9677,"Fort Worth","247 University Dr",76107,,20.12,2026-04-25
9678,"Fort Worth","248 University Dr",76107,,21.26,2026-04-25
9679,"Fort Worth","249 University Dr",76107,,19.38,2026-04-25
9680,"Fort Worth","250 University Dr",76107,,20.68,2026-04-25
9681,"Fort Worth","251 University Dr",76107,,22.76,2026-04-25
9682,"Fort Worth","252 University Dr",76107,,20.41,2026-04-25
9683,"Fort Worth","253 University Dr",76107,,20.62,2026-04-25
9684,"Fort Worth","254 University Dr",76107,,20.03,2026-04-25
9685,"Fort Worth","255 University Dr",76107,,20.64,2026-04-25
9686,"Fort Worth","256 University Dr",76107,,19.73,2026-04-25
9687,"Fort Worth","257 University Dr",76107,,20.36,2026-04-25
9688,"Fort Worth","258 University Dr",76107,,20.07,2026-04-25
9689,"Fort Worth","259 University Dr",76107,,19.79,2026-04-25
9690,"Fort Worth","260 University Dr",76107,,20.01,2026-04-25
9691,"Fort Worth","261 University Dr",76107,,20.35,2026-04-25
9692,"Fort Worth","262 University Dr",76107,,19.83,2026-04-25
9693,"Fort Worth","263 University Dr",76107,,18.71,2026-04-25
9694,"Fort Worth","264 University Dr",76107,,19.26,2026-04-25
9695,"Fort Worth","265 University Dr",76107,,18.71,2026-04-25
9696,"Fort Worth","266 University Dr",76107,,18.71,2026-04-25
9697,"Fort Worth","267 University Dr",76107,,19.42,2026-04-25
9698,"Fort Worth","268 University Dr",76107,,18.71,2026-04-25
9699,"Fort Worth","269 University Dr",76107,,19.42,2026-04-25
9700,"Fort Worth","270 University Dr",76107,,18.87,2026-04-25
9701,"Fort Worth","271 University Dr",76107,,23.54,2026-04-25
9702,"Fort Worth","272 University Dr",76107,,19.42,2026-04-25
9703,"Fort Worth","273 University Dr",76107,,23.87,2026-04-25
9704,"Fort Worth","274 University Dr",76107,,22.85,2026-04-25
9705,"Fort Worth","275 University Dr",76107,,22.94,2026-04-25
9706,"Fort Worth","276 University Dr",76107,,22.13,2026-04-25
9707,"Fort Worth","277 University Dr",76107,,25.65,2026-04-25
9708,"Fort Worth","278 University Dr",76107,,19.92,2026-04-25
9709,"Fort Worth","279 University Dr",76107,,25.19,2026-04-25
9710,"Fort Worth","280 University Dr",76107,,20.51,2026-04-25
9711,"Fort Worth","281 University Dr",76107,,25.51,2026-04-25
9712,"Fort Worth","282 University Dr",76107,,20.33,2026-04-25
9713,"Fort Worth","283 University Dr",76107,,26.18,2026-04-25
9714,"Fort Worth","284 University Dr",76107,,23.08,2026-04-25
9715,"Fort Worth","285 University Dr",76107,,23.08,2026-04-25
9716,"Fort Worth","286 University Dr",76107,,23.08,2026-04-25
9717,"Fort Worth","287 University Dr",76107,,23.08,2026-04-25
9718,"Fort Worth","288 University Dr",76107,,21.12,2026-04-25
9719,"Fort Worth","289 University Dr",76107,,28.0,2026-04-25
9720,"Fort Worth","290 University Dr",76107,,22.22,2026-04-25
9721,"Fort Worth","291 University Dr",76107,,29.39,2026-04-25
9722,"Fort Worth","292 University Dr",76107,,22.87,2026-04-25
9723,"Fort Worth","293 University Dr",76107,,31.09,2026-04-25
9724,"Fort Worth","294 University Dr",76107,,23.64,2026-04-25
9725,"Fort Worth","295 University Dr",76107,,30.61,2026-04-25
9726,"Fort Worth","296 University Dr",76107,,24.72,2026-04-25
9727,"Fort Worth","297 University Dr",76107,,31.02,2026-04-25
9728,"Fort Worth","298 University Dr",76107,,26.5,2026-04-25
9729,"Fort Worth","299 University Dr",76107,,26.5,2026-04-25
9730,"Fort Worth","300 University Dr",76107,,14.57,2026-04-25
9731,"Fort Worth","301 University Dr",76107,,31.69,2026-04-25
9732,"Fort Worth","302 University Dr",76107,,27.18,2026-04-25
9733,"Fort Worth","303 University Dr",76107,,28.71,2026-04-25
9734,"Fort Worth","304 University Dr",76107,,15.45,2026-04-25
9735,"Fort Worth","305 University Dr",76107,,28.71,2026-04-25
9736,"Fort Worth","306 University Dr",76107,,26.82,2026-04-25
9737,"Fort Worth","307 University Dr",76107,,29.57,2026-04-25
9738,"Fort Worth","308 University Dr",76107,,26.74,2026-04-25
9739,"Fort Worth","309 University Dr",76107,,29.57,2026-04-25
9740,"Fort Worth","310 University Dr",76107,,26.93,2026-04-25
9741,"Fort Worth","311 University Dr",76107,,31.19,2026-04-25
9742,"Fort Worth","312 University Dr",76107,,27.83,2026-04-25
9743,"Fort Worth","313 University Dr",76107,,31.5,2026-04-25
9744,"Fort Worth","314 University Dr",76107,,27.83,2026-04-25
9745,"Fort Worth","315 University Dr",76107,,30.63,2026-04-25
9746,"Fort Worth","316 University Dr",76107,,26.05,2026-04-25
9747,"Fort Worth","317 University Dr",76107,,30.31,2026-04-25
9748,"Fort Worth","318 University Dr",76107,,26.37,2026-04-25
9749,"Fort Worth","319 University Dr",76107,,30.27,2026-04-25
9750,"Fort Worth","320 University Dr",76107,,26.75,2026-04-25
9751,"Fort Worth","321 University Dr",76107,,29.51,2026-04-25
9752,"Fort Worth","322 University Dr",76107,,27.29,2026-04-25
9753,"Fort Worth","323 University Dr",76107,,30.16,2026-04-25
9754,"Fort Worth","324 University Dr",76107,,27.62,2026-04-25
9755,"Fort Worth","325 University Dr",76107,,29.75,2026-04-25
9756,"Fort Worth","326 University Dr",76107,,27.91,2026-04-25
9757,"Fort Worth","327 University Dr",76107,,29.34,2026-04-25
9758,"Fort Worth","328 University Dr",76107,,28.2,2026-04-25
9759,"Fort Worth","329 University Dr",76107,,29.38,2026-04-25
9760,"Fort Worth","330 University Dr",76107,,28.52,2026-04-25
9761,"Fort Worth","331 University Dr",76107,,28.89,2026-04-25
9762,"Fort Worth","332 University Dr",76107,,28.98,2026-04-25
9763,"Fort Worth","333 University Dr",76107,,28.87,2026-04-25
9764,"Fort Worth","334 University Dr",76107,,28.71,2026-04-25
9765,"Fort Worth","335 University Dr",76107,,29.37,2026-04-25
9766,"Fort Worth","336 University Dr",76107,,28.71,2026-04-25
9767,"Fort Worth","337 University Dr",76107,,29.22,2026-04-25
9768,"Fort Worth","338 University Dr",76107,,29.36,2026-04-25
