homeowner_name,phone_number,street_address,city,state,damage_score
Homeowner,+140555536682,"279 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536683,"280 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536684,"281 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536685,"282 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536686,"283 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536687,"284 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536688,"285 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536689,"286 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536690,"287 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536691,"288 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536692,"289 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536693,"290 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536694,"291 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536695,"292 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536696,"293 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536697,"294 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536698,"295 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536699,"296 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536700,"297 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536701,"298 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536702,"299 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536703,"300 Grand Blvd, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536704,"100 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536705,"101 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536706,"102 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536707,"103 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536708,"104 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536709,"105 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536710,"106 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536711,"107 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536712,"108 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536713,"109 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536714,"110 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536715,"111 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536716,"112 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536717,"113 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536718,"114 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536719,"115 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536720,"116 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536721,"117 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536722,"118 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536723,"119 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536724,"120 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536725,"121 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536726,"122 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536727,"123 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536728,"124 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536729,"125 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536730,"126 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536731,"127 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536732,"128 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536733,"129 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536734,"130 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536735,"131 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536736,"132 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536737,"133 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536738,"134 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536739,"135 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536740,"136 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536741,"137 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536742,"138 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536743,"139 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536744,"140 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536745,"141 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536746,"142 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536747,"143 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536748,"144 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536749,"145 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536750,"146 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536751,"147 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536752,"148 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536753,"149 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536754,"150 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536755,"151 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536756,"152 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536757,"153 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536758,"154 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536759,"155 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536760,"156 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536761,"157 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536762,"158 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536763,"159 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536764,"160 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536765,"161 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536766,"162 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536767,"163 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536768,"164 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536769,"165 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536770,"166 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536771,"167 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536772,"168 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536773,"169 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536774,"170 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536775,"171 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536776,"172 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536777,"173 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536778,"174 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536779,"175 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536780,"176 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536781,"177 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536782,"178 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536783,"179 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536784,"180 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536785,"181 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536786,"182 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536787,"183 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536788,"184 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536789,"185 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536790,"186 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536791,"187 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536792,"188 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536793,"189 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536794,"190 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536795,"191 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536796,"192 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536797,"193 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536798,"194 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536799,"195 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536800,"196 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536801,"197 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536802,"198 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536803,"199 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536804,"200 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536805,"201 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536806,"202 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536807,"203 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536808,"204 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536809,"205 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536810,"206 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536811,"207 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536812,"208 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536813,"209 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536814,"210 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536815,"211 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536816,"212 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536817,"213 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536818,"214 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536819,"215 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536820,"216 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536821,"217 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536822,"218 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536823,"219 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536824,"220 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536825,"221 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536826,"222 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536827,"223 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536828,"224 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536829,"225 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536830,"226 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536831,"227 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536832,"228 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536833,"229 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536834,"230 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536835,"231 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536836,"232 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536837,"233 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536838,"234 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536839,"235 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536840,"236 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536841,"237 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536842,"238 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536843,"239 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536844,"240 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536845,"241 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536846,"242 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536847,"243 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536848,"244 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536849,"245 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536850,"246 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536851,"247 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536852,"248 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536853,"249 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536854,"250 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536855,"251 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536856,"252 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536857,"253 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536858,"254 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536859,"255 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536860,"256 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536861,"257 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536862,"258 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536863,"259 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536864,"260 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536865,"261 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536866,"262 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536867,"263 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536868,"264 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536869,"265 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536870,"266 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536871,"267 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536872,"268 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536873,"269 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536874,"270 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536875,"271 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536876,"272 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536877,"273 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536878,"274 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536879,"275 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536880,"276 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536881,"277 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536882,"278 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536883,"279 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536884,"280 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536885,"281 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536886,"282 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536887,"283 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536888,"284 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536889,"285 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536890,"286 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536891,"287 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536892,"288 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536893,"289 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536894,"290 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536895,"291 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536896,"292 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536897,"293 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536898,"294 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536899,"295 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536900,"296 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536901,"297 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536902,"298 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536903,"299 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536904,"300 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536905,"301 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536906,"302 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536907,"303 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536908,"304 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536909,"305 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536910,"306 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536911,"307 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536912,"308 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536913,"309 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536914,"310 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536915,"311 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536916,"312 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536917,"313 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
Homeowner,+140555536918,"314 Avondale Dr, Nichols Hills, OK 73116","Nichols Hills",OK,
